"","past_pts","window","seasonality","age_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value"
"12.9","all","4 yr.","excluded","with","5","All","LPM","curr_pts_grp1-3",1.21502721382633e-05,1.19241173619622e-07,101.896616491066,0
"12.10","all","4 yr.","excluded","with","5","All","LPM","curr_pts_grp4-6",3.01758064521358e-05,3.18131977538304e-07,94.8531068320618,0
"12.11","all","4 yr.","excluded","with","5","All","LPM","curr_pts_grp7-9",5.05970019325785e-05,6.74073602245442e-07,75.0615389239871,0
"12.12","all","4 yr.","excluded","with","5","All","LPM","curr_pts_grp10-150",9.9604977274792e-05,1.13999710542217e-06,87.3730089322517,0
"12.13","all","4 yr.","excluded","with","5","All","LPM","policyTRUE:age_grp16-19",-1.31545181581255e-05,7.47563255454465e-07,-17.5965285374125,2.6189375559621e-69
"12.14","all","4 yr.","excluded","with","5","All","LPM","policyTRUE:age_grp20-24",-1.53533054275986e-05,4.54054341735824e-07,-33.8138060059151,1.23619183109706e-250
"12.15","all","4 yr.","excluded","with","5","All","LPM","policyTRUE:age_grp25-34",-8.71629224149735e-06,2.76409465605737e-07,-31.5339860825535,2.9730143870534e-218
"12.16","all","4 yr.","excluded","with","5","All","LPM","policyTRUE:age_grp35-44",-5.02756152745709e-06,2.4373240910253e-07,-20.6273820784423,1.5586349051308e-94
"12.17","all","4 yr.","excluded","with","5","All","LPM","policyTRUE:age_grp45-54",-3.40259964341012e-06,2.29550242837849e-07,-14.8228971633616,1.04192044341341e-49
"12.18","all","4 yr.","excluded","with","5","All","LPM","policyTRUE:age_grp55-64",-1.90010409872083e-06,2.25911431466971e-07,-8.41083643436006,4.07097152443945e-17
"12.19","all","4 yr.","excluded","with","5","All","LPM","policyTRUE:age_grp65-199",-7.21442235732843e-07,2.18953939574096e-07,-3.29494978321091,0.000984392696172302
"13","all","4 yr.","excluded","no","7","All","LPM","(Intercept)",3.13312854464632e-07,5.40476815800952e-08,5.79697121698592,6.75232767184546e-09
"13.1","all","4 yr.","excluded","no","7","All","LPM","policyTRUE",-1.0111309838982e-06,2.40197815973752e-08,-42.095760937672,0
"13.2","all","4 yr.","excluded","no","7","All","LPM","age_grp16-19",7.24619615951682e-06,1.87253305221927e-07,38.6972937590012,0
"13.3","all","4 yr.","excluded","no","7","All","LPM","age_grp20-24",4.55475743521804e-06,1.02422651761678e-07,44.4702158836532,0
"13.4","all","4 yr.","excluded","no","7","All","LPM","age_grp25-34",1.45496112581883e-06,6.24682779132127e-08,23.2911995403526,5.44408049274467e-120
"13.5","all","4 yr.","excluded","no","7","All","LPM","age_grp35-44",2.48031604119995e-07,5.6380190221565e-08,4.39926866414021,1.08616293366709e-05
"13.6","all","4 yr.","excluded","no","7","All","LPM","age_grp45-54",-3.89495415234826e-09,5.43208967445822e-08,-0.0717026850764707,0.942838519284652
"13.7","all","4 yr.","excluded","no","7","All","LPM","age_grp55-64",-5.81101167367539e-08,5.36302532945936e-08,-1.08353239388135,0.278572180426648
"13.8","all","4 yr.","excluded","no","7","All","LPM","age_grp65-199",1.05267676260855e-08,5.3092681540447e-08,0.198271538009736,0.842832619000154
"13.9","all","4 yr.","excluded","no","7","All","LPM","curr_pts_grp1-3",1.63581780507635e-06,4.46420646482953e-08,36.6429693152379,5.92219740596145e-294
"13.10","all","4 yr.","excluded","no","7","All","LPM","curr_pts_grp4-6",4.76874583017541e-06,1.26815520803335e-07,37.6038027519579,1.8631196065094e-309
"13.11","all","4 yr.","excluded","no","7","All","LPM","curr_pts_grp7-9",9.11180716846732e-06,2.8570081486525e-07,31.8928287718216,3.35712758608868e-223
"13.12","all","4 yr.","excluded","no","7","All","LPM","curr_pts_grp10-150",2.53204791773924e-05,5.69289326493121e-07,44.4773474559396,0
"14","all","4 yr.","excluded","with","7","All","LPM","(Intercept)",-1.19968824063062e-07,1.04569793835342e-07,-1.14726078787118,0.251273854983733
"14.1","all","4 yr.","excluded","with","7","All","LPM","policyTRUE",-1.3690192721703e-07,1.04506027754015e-07,-1.30999072646095,0.190198972818822
"14.2","all","4 yr.","excluded","with","7","All","LPM","age_grp16-19",9.82953474877431e-06,3.20035057563073e-07,30.7139312287283,3.7090900566177e-207
"14.3","all","4 yr.","excluded","with","7","All","LPM","age_grp20-24",6.30710903127844e-06,1.79693130531416e-07,35.0993330275125,6.90082761094735e-270
"14.4","all","4 yr.","excluded","with","7","All","LPM","age_grp25-34",2.33299327342985e-06,1.19659911816904e-07,19.4968660598684,1.16719073783673e-84
"14.5","all","4 yr.","excluded","with","7","All","LPM","age_grp35-44",5.4522412780517e-07,1.09497364199225e-07,4.97933563782559,6.38029120701085e-07
"14.6","all","4 yr.","excluded","with","7","All","LPM","age_grp45-54",1.16378075090779e-07,1.06708519296096e-07,1.09061653051198,0.275441652706341
"14.7","all","4 yr.","excluded","with","7","All","LPM","age_grp55-64",-5.43284731661522e-08,1.05754889011031e-07,-0.513720676880343,0.607447293574853
"14.8","all","4 yr.","excluded","with","7","All","LPM","age_grp65-199",-1.84321597611516e-08,1.05238441457506e-07,-0.175146643240572,0.860964408671738
"14.9","all","4 yr.","excluded","with","7","All","LPM","curr_pts_grp1-3",1.63298314144514e-06,4.46325147573806e-08,36.5872985271371,4.55412639165282e-293
"14.10","all","4 yr.","excluded","with","7","All","LPM","curr_pts_grp4-6",4.77104596730481e-06,1.2682771145691e-07,37.6183242013775,1.07863857085581e-309
"14.11","all","4 yr.","excluded","with","7","All","LPM","curr_pts_grp7-9",9.11351940306385e-06,2.85707110949092e-07,31.8981189260204,2.83541477474856e-223
"14.12","all","4 yr.","excluded","with","7","All","LPM","curr_pts_grp10-150",2.53898365655882e-05,5.69502875481135e-07,44.5824554338519,0
"14.13","all","4 yr.","excluded","with","7","All","LPM","policyTRUE:age_grp16-19",-4.90917012324814e-06,3.85595326383608e-07,-12.7314046290184,3.95656819670675e-37
"14.14","all","4 yr.","excluded","with","7","All","LPM","policyTRUE:age_grp20-24",-3.49258730545346e-06,2.14906210440831e-07,-16.2516815977036,2.1732118206413e-59
"14.15","all","4 yr.","excluded","with","7","All","LPM","policyTRUE:age_grp25-34",-1.75290551688361e-06,1.27557136054643e-07,-13.7421203634794,5.67880005339673e-43
"14.16","all","4 yr.","excluded","with","7","All","LPM","policyTRUE:age_grp35-44",-5.99161726189552e-07,1.12373616242028e-07,-5.33187189508159,9.72055070935094e-08
"14.17","all","4 yr.","excluded","with","7","All","LPM","policyTRUE:age_grp45-54",-2.62254363247397e-07,1.07858950098455e-07,-2.43145666639633,0.0150382470926324
"14.18","all","4 yr.","excluded","with","7","All","LPM","policyTRUE:age_grp55-64",-5.02402000276523e-08,1.06426333296686e-07,-0.4720654979966,0.636880038296638
"14.19","all","4 yr.","excluded","with","7","All","LPM","policyTRUE:age_grp65-199",-3.42199602306512e-09,1.05370103697235e-07,-0.0324759671196462,0.974092481378861
"15","all","4 yr.","excluded","no","9+","All","LPM","(Intercept)",4.0020233466947e-06,4.59805625764121e-07,8.70372853756191,3.21154757632768e-18
"15.1","all","4 yr.","excluded","no","9+","All","LPM","policyTRUE",-4.68939823401998e-07,2.87363501634151e-08,-16.3186981205085,7.26689990083212e-60
"15.2","all","4 yr.","excluded","no","9+","All","LPM","age_grp16-19",3.9924780680379e-06,4.95632571138233e-07,8.05531819442187,7.92723242828384e-16
"15.3","all","4 yr.","excluded","no","9+","All","LPM","age_grp20-24",2.17934704436102e-07,4.67211005492646e-07,0.466458841666847,0.64088710170586
"15.4","all","4 yr.","excluded","no","9+","All","LPM","age_grp25-34",-2.21269002743697e-06,4.6086697459265e-07,-4.80114685890156,1.57759519051246e-06
"15.5","all","4 yr.","excluded","no","9+","All","LPM","age_grp35-44",-2.91758499532039e-06,4.60285634513034e-07,-6.33864013246273,2.31801963087611e-10
"15.6","all","4 yr.","excluded","no","9+","All","LPM","age_grp45-54",-3.14038972777006e-06,4.59992753871127e-07,-6.82704173346583,8.66834903246121e-12
"15.7","all","4 yr.","excluded","no","9+","All","LPM","age_grp55-64",-3.21421240993485e-06,4.60043601335233e-07,-6.98675603922304,2.81314799173985e-12
"15.8","all","4 yr.","excluded","no","9+","All","LPM","age_grp65-199",-2.55837941890793e-06,4.60646781719385e-07,-5.55388536387612,2.79388751383924e-08
"15.9","all","4 yr.","excluded","no","9+","All","LPM","curr_pts_grp1-3",1.81293932613247e-06,5.30109883670708e-08,34.199311915841,2.47564606782859e-256
"15.10","all","4 yr.","excluded","no","9+","All","LPM","curr_pts_grp4-6",4.4261384878386e-06,1.30290086788683e-07,33.971414072487,5.89085152448795e-253
"15.11","all","4 yr.","excluded","no","9+","All","LPM","curr_pts_grp7-9",7.58577460674014e-06,2.72310957566127e-07,27.8570303396551,8.8537012863866e-171
"15.12","all","4 yr.","excluded","no","9+","All","LPM","curr_pts_grp10-150",1.78451466261493e-05,4.90157180135724e-07,36.40698810371,3.30034140364336e-290
"16","all","4 yr.","excluded","with","9+","All","LPM","(Intercept)",4.48310848262764e-06,7.0103944495068e-07,6.39494469949981,1.60605477911798e-10
"16.1","all","4 yr.","excluded","with","9+","All","LPM","policyTRUE",-1.43933981797178e-06,9.17469896012746e-07,-1.56881421856678,0.116691234379023
"16.2","all","4 yr.","excluded","with","9+","All","LPM","age_grp16-19",4.39398125169439e-06,7.58302351386786e-07,5.79449772727021,6.85259538876366e-09
"16.3","all","4 yr.","excluded","with","9+","All","LPM","age_grp20-24",7.6045517815726e-08,7.12769256909606e-07,0.106690232608293,0.915034731628459
"16.4","all","4 yr.","excluded","with","9+","All","LPM","age_grp25-34",-2.62227031348482e-06,7.03231097543042e-07,-3.72888844456189,0.000192326265619177
"16.5","all","4 yr.","excluded","with","9+","All","LPM","age_grp35-44",-3.44640114277024e-06,7.02247171566196e-07,-4.90767536319706,9.21622404919553e-07
"16.6","all","4 yr.","excluded","with","9+","All","LPM","age_grp45-54",-3.66637136658862e-06,7.01913510431726e-07,-5.22339478026794,1.75672308610161e-07
"16.7","all","4 yr.","excluded","with","9+","All","LPM","age_grp55-64",-3.81058328794517e-06,7.01992180848348e-07,-5.4282417837477,5.69119094596001e-08
"16.8","all","4 yr.","excluded","with","9+","All","LPM","age_grp65-199",-3.20841955280323e-06,7.02833422555399e-07,-4.56497862770653,4.99545236419634e-06
"16.9","all","4 yr.","excluded","with","9+","All","LPM","curr_pts_grp1-3",1.81227496714518e-06,5.30096728945372e-08,34.187627808055,3.69271759420834e-256
"16.10","all","4 yr.","excluded","with","9+","All","LPM","curr_pts_grp4-6",4.42663918105111e-06,1.30295152848518e-07,33.9739359774767,5.40676314804998e-253
"16.11","all","4 yr.","excluded","with","9+","All","LPM","curr_pts_grp7-9",7.58543603316184e-06,2.72313886178529e-07,27.8554874289033,9.24303745355791e-171
"16.12","all","4 yr.","excluded","with","9+","All","LPM","curr_pts_grp10-150",1.78644593872001e-05,4.90235088793669e-07,36.4405971656568,9.69412798415166e-291
"16.13","all","4 yr.","excluded","with","9+","All","LPM","policyTRUE:age_grp16-19",-6.85647545878672e-07,9.92525912031905e-07,-0.690810726014206,0.489684494147676
"16.14","all","4 yr.","excluded","with","9+","All","LPM","policyTRUE:age_grp20-24",2.9704802200688e-07,9.34380104695178e-07,0.317909189755047,0.750553821554301
"16.15","all","4 yr.","excluded","with","9+","All","LPM","policyTRUE:age_grp25-34",8.28975584205763e-07,9.20545747894213e-07,0.900526221648495,0.367840277394015
"16.16","all","4 yr.","excluded","with","9+","All","LPM","policyTRUE:age_grp35-44",1.06691694629946e-06,9.19184469561594e-07,1.16072124979258,0.245755277321148
"16.17","all","4 yr.","excluded","with","9+","All","LPM","policyTRUE:age_grp45-54",1.05814941805485e-06,9.18633777432889e-07,1.15187297054527,0.249373276818383
"16.18","all","4 yr.","excluded","with","9+","All","LPM","policyTRUE:age_grp55-64",1.19156635351709e-06,9.18759539160831e-07,1.29692950410662,0.194655443807019
"16.19","all","4 yr.","excluded","with","9+","All","LPM","policyTRUE:age_grp65-199",1.28867028082045e-06,9.19986930257876e-07,1.40074846548009,0.161289304228997
"17","all","4 yr.","excluded","no","all","Male","LPM","(Intercept)",0.000134396859144091,3.68290270110585e-06,36.4921014893325,1.4798977670884e-291
"17.1","all","4 yr.","excluded","no","all","Male","LPM","policyTRUE",-5.9235290099203e-05,6.27913531800434e-07,-94.3366994008809,0
"17.2","all","4 yr.","excluded","no","all","Male","LPM","age_grp16-19",0.00059914728098329,4.59031279721811e-06,130.524281775829,0
"17.3","all","4 yr.","excluded","no","all","Male","LPM","age_grp20-24",0.000456001847597223,3.99298069876496e-06,114.200864466554,0
"17.4","all","4 yr.","excluded","no","all","Male","LPM","age_grp25-34",0.000287957220554071,3.75916334638489e-06,76.601412075108,0
"17.5","all","4 yr.","excluded","no","all","Male","LPM","age_grp35-44",0.000225550307728693,3.73609958131837e-06,60.3705288950307,0
"17.6","all","4 yr.","excluded","no","all","Male","LPM","age_grp45-54",0.000179919896690229,3.72080534862776e-06,48.355095156102,0
"17.7","all","4 yr.","excluded","no","all","Male","LPM","age_grp55-64",0.000122444839409104,3.72447159380419e-06,32.8757613866074,4.88138214784213e-237
"17.8","all","4 yr.","excluded","no","all","Male","LPM","age_grp65-199",3.93091268730627e-05,3.71163250277107e-06,10.5907917456038,3.28799148291213e-26
"17.9","all","4 yr.","excluded","no","all","Male","LPM","curr_pts_grp1-3",0.000616678085024295,1.13372242054412e-06,543.940980481208,0
"17.10","all","4 yr.","excluded","no","all","Male","LPM","curr_pts_grp4-6",0.0011977904120691,2.46041828959144e-06,486.823893781085,0
"17.11","all","4 yr.","excluded","no","all","Male","LPM","curr_pts_grp7-9",0.00167164051769985,4.51880470168991e-06,369.929799593841,0
"17.12","all","4 yr.","excluded","no","all","Male","LPM","curr_pts_grp10-150",0.00227505679428569,6.09805237424951e-06,373.079248038712,0
"18","all","4 yr.","excluded","with","all","Male","LPM","(Intercept)",0.000110585965575006,5.10836262332786e-06,21.6480257431224,6.34408272156682e-104
"18.1","all","4 yr.","excluded","with","all","Male","LPM","policyTRUE",-1.03578725913293e-05,7.34179495054942e-06,-1.41080929950981,0.158300851745776
"18.2","all","4 yr.","excluded","with","all","Male","LPM","age_grp16-19",0.000656095973397755,6.54881346256603e-06,100.185472856739,0
"18.3","all","4 yr.","excluded","with","all","Male","LPM","age_grp20-24",0.000515141647733046,5.60214760047077e-06,91.9543154646188,0
"18.4","all","4 yr.","excluded","with","all","Male","LPM","age_grp25-34",0.000330615318035647,5.24858845182628e-06,62.9912825267539,0
"18.5","all","4 yr.","excluded","with","all","Male","LPM","age_grp35-44",0.000250123020577974,5.20700378668456e-06,48.0358822126446,0
"18.6","all","4 yr.","excluded","with","all","Male","LPM","age_grp45-54",0.000197086200461257,5.18592787125496e-06,38.0040381112288,4.94984341147063e-316
"18.7","all","4 yr.","excluded","with","all","Male","LPM","age_grp55-64",0.000134033810581965,5.1920196871312e-06,25.8153509922501,5.96315981597023e-147
"18.8","all","4 yr.","excluded","with","all","Male","LPM","age_grp65-199",3.88443679080384e-05,5.17117903031845e-06,7.51170432899251,5.83624965940727e-14
"18.9","all","4 yr.","excluded","with","all","Male","LPM","curr_pts_grp1-3",0.000616522369619517,1.13370513842372e-06,543.811921393175,0
"18.10","all","4 yr.","excluded","with","all","Male","LPM","curr_pts_grp4-6",0.0011978730136695,2.460446614659e-06,486.851861175421,0
"18.11","all","4 yr.","excluded","with","all","Male","LPM","curr_pts_grp7-9",0.00167178336791541,4.51883882074436e-06,369.958618625842,0
"18.12","all","4 yr.","excluded","with","all","Male","LPM","curr_pts_grp10-150",0.00227715855011704,6.09922299331978e-06,373.352237262208,0
"18.13","all","4 yr.","excluded","with","all","Male","LPM","policyTRUE:age_grp16-19",-0.000111569213902258,9.19124938201624e-06,-12.1386341796531,6.59172079505248e-34
"18.14","all","4 yr.","excluded","with","all","Male","LPM","policyTRUE:age_grp20-24",-0.000119532335455149,8.01737175791804e-06,-14.9091671266332,2.8731468882414e-50
"18.15","all","4 yr.","excluded","with","all","Male","LPM","policyTRUE:age_grp25-34",-8.6304120979043e-05,7.53579303810824e-06,-11.4525598755972,2.2830243944281e-30
"18.16","all","4 yr.","excluded","with","all","Male","LPM","policyTRUE:age_grp35-44",-5.04461731314026e-05,7.48415340420377e-06,-6.74039806600805,1.57953301489033e-11
"18.17","all","4 yr.","excluded","with","all","Male","LPM","policyTRUE:age_grp45-54",-3.58266058671693e-05,7.45050137695922e-06,-4.80861677013624,1.51978247525477e-06
"18.18","all","4 yr.","excluded","with","all","Male","LPM","policyTRUE:age_grp55-64",-2.53163153092903e-05,7.45539703995037e-06,-3.39570316290745,0.000684525522285681
"18.19","all","4 yr.","excluded","with","all","Male","LPM","policyTRUE:age_grp65-199",-2.91319014296893e-06,7.42704305585129e-06,-0.392240912172149,0.694880217679522
"19","all","4 yr.","excluded","no","1","Male","LPM","(Intercept)",6.81999922752749e-07,8.20570893588663e-07,0.831128581432018,0.40590099510412
"19.1","all","4 yr.","excluded","no","1","Male","LPM","policyTRUE",3.9764506399831e-06,1.77043522277834e-07,22.4603000935717,1.01501553344469e-111
"19.2","all","4 yr.","excluded","no","1","Male","LPM","age_grp16-19",4.78300252793361e-05,1.11283142941773e-06,42.9804766606586,0
"19.3","all","4 yr.","excluded","no","1","Male","LPM","age_grp20-24",2.46998932180882e-05,9.07374428542472e-07,27.2212798169373,3.63723270585398e-163
"19.4","all","4 yr.","excluded","no","1","Male","LPM","age_grp25-34",2.46708758205575e-05,8.45650116089896e-07,29.1738573094868,4.16299761322444e-187
"19.5","all","4 yr.","excluded","no","1","Male","LPM","age_grp35-44",2.58734565148469e-05,8.40650858483119e-07,30.7778862696141,5.18079840793186e-208
"19.6","all","4 yr.","excluded","no","1","Male","LPM","age_grp45-54",2.3858645205856e-05,8.3603543321822e-07,28.5378397348721,3.97636477197144e-179
"19.7","all","4 yr.","excluded","no","1","Male","LPM","age_grp55-64",1.93295003609109e-05,8.38163347286236e-07,23.0617342353313,1.12169243755797e-117
"19.8","all","4 yr.","excluded","no","1","Male","LPM","age_grp65-199",1.00229906260722e-05,8.32181220035983e-07,12.0442403466385,2.07983759773879e-33
"19.9","all","4 yr.","excluded","no","1","Male","LPM","curr_pts_grp1-3",5.00728295981191e-05,3.21590144131135e-07,155.703868765645,0
"19.10","all","4 yr.","excluded","no","1","Male","LPM","curr_pts_grp4-6",9.05160137069735e-05,6.79039906266956e-07,133.299991460867,0
