,past_pts,window,seasonality,age_int,pts_target,sex,reg_type,Variable,Estimate,Std_Error,z_stat,p_value
8.5,all,4 yr.,mnwk,with,3,All,LPM,age_grp35-44,5.74E-05,3.43E-06,16.72517426,8.59E-63
8.6,all,4 yr.,mnwk,with,3,All,LPM,age_grp45-54,2.98E-05,3.42E-06,8.707342474,3.11E-18
8.7,all,4 yr.,mnwk,with,3,All,LPM,age_grp55-64,5.47E-06,3.43E-06,1.597425285,0.11017094
8.8,all,4 yr.,mnwk,with,3,All,LPM,age_grp65-199,-2.15E-05,3.42E-06,-6.274837373,3.50E-10
8.9,all,4 yr.,mnwk,with,3,All,LPM,curr_pts_grp1-3,0.000266905,5.75E-07,464.4242521,0
8.1,all,4 yr.,mnwk,with,3,All,LPM,curr_pts_grp4-6,0.000566637,1.41E-06,403.246129,0
8.11,all,4 yr.,mnwk,with,3,All,LPM,curr_pts_grp7-9,0.000823049,2.76E-06,298.0035659,0
8.12,all,4 yr.,mnwk,with,3,All,LPM,curr_pts_grp10-150,0.001162458,3.98E-06,292.0087842,0
8.13,all,4 yr.,mnwk,with,3,All,LPM,month02,2.90E-05,6.84E-07,42.35037975,0
8.14,all,4 yr.,mnwk,with,3,All,LPM,month03,2.98E-05,6.67E-07,44.72981967,0
8.15,all,4 yr.,mnwk,with,3,All,LPM,month04,3.05E-05,6.75E-07,45.10563979,0
8.16,all,4 yr.,mnwk,with,3,All,LPM,month05,3.48E-05,6.74E-07,51.62876123,0
8.17,all,4 yr.,mnwk,with,3,All,LPM,month06,3.52E-05,6.79E-07,51.77909833,0
8.18,all,4 yr.,mnwk,with,3,All,LPM,month07,2.92E-05,6.68E-07,43.76823851,0
8.19,all,4 yr.,mnwk,with,3,All,LPM,month08,8.84E-06,6.48E-07,13.63909772,2.34E-42
8.2,all,4 yr.,mnwk,with,3,All,LPM,month09,4.43E-05,6.87E-07,64.51274382,0
8.21,all,4 yr.,mnwk,with,3,All,LPM,month10,4.43E-05,6.81E-07,65.01105614,0
8.22,all,4 yr.,mnwk,with,3,All,LPM,month11,4.02E-05,6.83E-07,58.93104533,0
8.23,all,4 yr.,mnwk,with,3,All,LPM,month12,-6.93E-05,5.70E-07,-121.6174355,0
8.24,all,4 yr.,mnwk,with,3,All,LPM,weekdayMonday,6.11E-05,4.82E-07,126.5747753,0
8.25,all,4 yr.,mnwk,with,3,All,LPM,weekdayTuesday,8.39E-05,4.99E-07,168.1202643,0
8.26,all,4 yr.,mnwk,with,3,All,LPM,weekdayWednesday,9.80E-05,5.09E-07,192.4511392,0
8.27,all,4 yr.,mnwk,with,3,All,LPM,weekdayThursday,8.62E-05,5.02E-07,171.8559256,0
8.28,all,4 yr.,mnwk,with,3,All,LPM,weekdayFriday,6.80E-05,4.89E-07,139.1176653,0
8.29,all,4 yr.,mnwk,with,3,All,LPM,weekdaySaturday,1.44E-05,4.46E-07,32.380725,5.13E-230
8.3,all,4 yr.,mnwk,with,3,All,LPM,policyTRUE:age_grp16-19,-4.90E-05,5.40E-06,-9.084609431,1.04E-19
8.31,all,4 yr.,mnwk,with,3,All,LPM,policyTRUE:age_grp20-24,-5.09E-05,5.03E-06,-10.12123796,4.45E-24
8.32,all,4 yr.,mnwk,with,3,All,LPM,policyTRUE:age_grp25-34,-4.26E-05,4.87E-06,-8.732692278,2.49E-18
8.33,all,4 yr.,mnwk,with,3,All,LPM,policyTRUE:age_grp35-44,-2.93E-05,4.86E-06,-6.032836933,1.61E-09
8.34,all,4 yr.,mnwk,with,3,All,LPM,policyTRUE:age_grp45-54,-2.50E-05,4.84E-06,-5.166264645,2.39E-07
8.35,all,4 yr.,mnwk,with,3,All,LPM,policyTRUE:age_grp55-64,-1.91E-05,4.85E-06,-3.933260616,8.38E-05
8.36,all,4 yr.,mnwk,with,3,All,LPM,policyTRUE:age_grp65-199,-6.66E-06,4.84E-06,-1.37513372,0.169089992
9,all,4 yr.,mnwk,no,4,All,LPM,(Intercept),1.08E-05,7.87E-07,13.7535685,4.85E-43
9.1,all,4 yr.,mnwk,no,4,All,LPM,policyTRUE,-5.17E-07,3.92E-08,-13.19558938,9.30E-40
9.2,all,4 yr.,mnwk,no,4,All,LPM,age_grp16-19,2.94E-05,8.86E-07,33.21111823,7.44E-242
9.3,all,4 yr.,mnwk,no,4,All,LPM,age_grp20-24,-3.76E-07,7.97E-07,-0.471211899,0.637489422
9.4,all,4 yr.,mnwk,no,4,All,LPM,age_grp25-34,-8.92E-06,7.87E-07,-11.34183901,8.14E-30
9.5,all,4 yr.,mnwk,no,4,All,LPM,age_grp35-44,-1.08E-05,7.86E-07,-13.77377311,3.67E-43
9.6,all,4 yr.,mnwk,no,4,All,LPM,age_grp45-54,-1.13E-05,7.86E-07,-14.41628134,4.09E-47
9.7,all,4 yr.,mnwk,no,4,All,LPM,age_grp55-64,-1.14E-05,7.85E-07,-14.47811875,1.67E-47
9.8,all,4 yr.,mnwk,no,4,All,LPM,age_grp65-199,-1.12E-05,7.85E-07,-14.25005269,4.48E-46
9.9,all,4 yr.,mnwk,no,4,All,LPM,curr_pts_grp1-3,2.69E-06,6.96E-08,38.71157415,0
9.1,all,4 yr.,mnwk,no,4,All,LPM,curr_pts_grp4-6,1.03E-05,1.97E-07,52.29557274,0
9.11,all,4 yr.,mnwk,no,4,All,LPM,curr_pts_grp7-9,1.95E-05,4.33E-07,45.09133921,0
9.12,all,4 yr.,mnwk,no,4,All,LPM,curr_pts_grp10-150,4.54E-05,7.83E-07,57.93994746,0
9.13,all,4 yr.,mnwk,no,4,All,LPM,month02,1.75E-07,8.69E-08,2.016304654,0.043768129
9.14,all,4 yr.,mnwk,no,4,All,LPM,month03,2.36E-07,8.51E-08,2.770180585,0.005602522
9.15,all,4 yr.,mnwk,no,4,All,LPM,month04,7.37E-07,8.94E-08,8.247848756,1.61E-16
9.16,all,4 yr.,mnwk,no,4,All,LPM,month05,1.19E-06,9.17E-08,12.93082963,3.02E-38
9.17,all,4 yr.,mnwk,no,4,All,LPM,month06,1.36E-06,9.37E-08,14.49337447,1.33E-47
9.18,all,4 yr.,mnwk,no,4,All,LPM,month07,1.40E-06,9.30E-08,15.03382276,4.41E-51
9.19,all,4 yr.,mnwk,no,4,All,LPM,month08,1.30E-06,9.25E-08,14.11023326,3.28E-45
9.2,all,4 yr.,mnwk,no,4,All,LPM,month09,1.33E-06,9.35E-08,14.23019518,5.95E-46
9.21,all,4 yr.,mnwk,no,4,All,LPM,month10,1.31E-06,9.24E-08,14.13689925,2.25E-45
9.22,all,4 yr.,mnwk,no,4,All,LPM,month11,9.02E-07,9.06E-08,9.95444939,2.41E-23
9.23,all,4 yr.,mnwk,no,4,All,LPM,month12,-1.51E-08,8.33E-08,-0.181611106,0.855887933
9.24,all,4 yr.,mnwk,no,4,All,LPM,weekdayMonday,-7.65E-07,7.05E-08,-10.84614503,2.08E-27
9.25,all,4 yr.,mnwk,no,4,All,LPM,weekdayTuesday,-5.63E-07,7.15E-08,-7.877032573,3.35E-15
9.26,all,4 yr.,mnwk,no,4,All,LPM,weekdayWednesday,-4.61E-07,7.20E-08,-6.396288037,1.59E-10
9.27,all,4 yr.,mnwk,no,4,All,LPM,weekdayThursday,-2.79E-07,7.31E-08,-3.814557103,0.000136427
9.28,all,4 yr.,mnwk,no,4,All,LPM,weekdayFriday,3.28E-07,7.60E-08,4.311244234,1.62E-05
9.29,all,4 yr.,mnwk,no,4,All,LPM,weekdaySaturday,6.94E-07,7.76E-08,8.943024333,3.79E-19
10,all,4 yr.,mnwk,with,4,All,LPM,(Intercept),1.26E-05,1.20E-06,10.52347381,6.73E-26
10.1,all,4 yr.,mnwk,with,4,All,LPM,policyTRUE,-4.08E-06,1.57E-06,-2.598999793,0.009349583
10.2,all,4 yr.,mnwk,with,4,All,LPM,age_grp16-19,2.96E-05,1.35E-06,21.98742393,3.80E-107
10.3,all,4 yr.,mnwk,with,4,All,LPM,age_grp20-24,-1.87E-06,1.21E-06,-1.538439852,0.123941105
10.4,all,4 yr.,mnwk,with,4,All,LPM,age_grp25-34,-1.07E-05,1.20E-06,-8.897413996,5.72E-19
10.5,all,4 yr.,mnwk,with,4,All,LPM,age_grp35-44,-1.27E-05,1.20E-06,-10.57066643,4.08E-26
10.6,all,4 yr.,mnwk,with,4,All,LPM,age_grp45-54,-1.32E-05,1.20E-06,-11.03505789,2.59E-28
10.7,all,4 yr.,mnwk,with,4,All,LPM,age_grp55-64,-1.33E-05,1.20E-06,-11.07840087,1.60E-28
10.8,all,4 yr.,mnwk,with,4,All,LPM,age_grp65-199,-1.31E-05,1.20E-06,-10.94556983,6.98E-28
10.9,all,4 yr.,mnwk,with,4,All,LPM,curr_pts_grp1-3,2.69E-06,6.96E-08,38.70020257,0
10.1,all,4 yr.,mnwk,with,4,All,LPM,curr_pts_grp4-6,1.03E-05,1.97E-07,52.28945306,0
10.11,all,4 yr.,mnwk,with,4,All,LPM,curr_pts_grp7-9,1.95E-05,4.33E-07,45.08174483,0
10.12,all,4 yr.,mnwk,with,4,All,LPM,curr_pts_grp10-150,4.54E-05,7.83E-07,57.96261022,0
10.13,all,4 yr.,mnwk,with,4,All,LPM,month02,1.75E-07,8.69E-08,2.015686303,0.043832789
10.14,all,4 yr.,mnwk,with,4,All,LPM,month03,2.36E-07,8.51E-08,2.76913021,0.005620617
10.15,all,4 yr.,mnwk,with,4,All,LPM,month04,7.37E-07,8.94E-08,8.248307849,1.61E-16
10.16,all,4 yr.,mnwk,with,4,All,LPM,month05,1.19E-06,9.17E-08,12.93160258,2.99E-38
10.17,all,4 yr.,mnwk,with,4,All,LPM,month06,1.36E-06,9.37E-08,14.49410085,1.32E-47
10.18,all,4 yr.,mnwk,with,4,All,LPM,month07,1.40E-06,9.30E-08,15.03469638,4.35E-51
10.19,all,4 yr.,mnwk,with,4,All,LPM,month08,1.30E-06,9.25E-08,14.11089213,3.25E-45
10.2,all,4 yr.,mnwk,with,4,All,LPM,month09,1.33E-06,9.35E-08,14.23081188,5.90E-46
10.21,all,4 yr.,mnwk,with,4,All,LPM,month10,1.31E-06,9.24E-08,14.1374588,2.23E-45
10.22,all,4 yr.,mnwk,with,4,All,LPM,month11,9.02E-07,9.06E-08,9.954897573,2.40E-23
10.23,all,4 yr.,mnwk,with,4,All,LPM,month12,-1.51E-08,8.33E-08,-0.181305721,0.856127616
10.24,all,4 yr.,mnwk,with,4,All,LPM,weekdayMonday,-7.65E-07,7.05E-08,-10.84613098,2.08E-27
10.25,all,4 yr.,mnwk,with,4,All,LPM,weekdayTuesday,-5.63E-07,7.15E-08,-7.876993077,3.35E-15
10.26,all,4 yr.,mnwk,with,4,All,LPM,weekdayWednesday,-4.61E-07,7.20E-08,-6.396255062,1.59E-10
10.27,all,4 yr.,mnwk,with,4,All,LPM,weekdayThursday,-2.79E-07,7.31E-08,-3.814581328,0.000136414
10.28,all,4 yr.,mnwk,with,4,All,LPM,weekdayFriday,3.28E-07,7.60E-08,4.311215374,1.62E-05
10.29,all,4 yr.,mnwk,with,4,All,LPM,weekdaySaturday,6.94E-07,7.76E-08,8.943032706,3.79E-19
10.3,all,4 yr.,mnwk,with,4,All,LPM,policyTRUE:age_grp16-19,-7.41E-08,1.77E-06,-0.041782866,0.966671794
10.31,all,4 yr.,mnwk,with,4,All,LPM,policyTRUE:age_grp20-24,3.02E-06,1.59E-06,1.891853785,0.058510465
10.32,all,4 yr.,mnwk,with,4,All,LPM,policyTRUE:age_grp25-34,3.51E-06,1.57E-06,2.231388288,0.02565542
10.33,all,4 yr.,mnwk,with,4,All,LPM,policyTRUE:age_grp35-44,3.69E-06,1.57E-06,2.349485287,0.018799387
10.34,all,4 yr.,mnwk,with,4,All,LPM,policyTRUE:age_grp45-54,3.78E-06,1.57E-06,2.411825016,0.015872897
10.35,all,4 yr.,mnwk,with,4,All,LPM,policyTRUE:age_grp55-64,3.79E-06,1.57E-06,2.414233034,0.015768374
10.36,all,4 yr.,mnwk,with,4,All,LPM,policyTRUE:age_grp65-199,3.82E-06,1.57E-06,2.436795512,0.014818056
11,all,4 yr.,mnwk,no,5,All,LPM,(Intercept),-2.45E-08,1.58E-07,-0.155279741,0.876600786
11.1,all,4 yr.,mnwk,no,5,All,LPM,policyTRUE,-5.58E-06,5.99E-08,-93.14519782,0
11.2,all,4 yr.,mnwk,no,5,All,LPM,age_grp16-19,2.58E-05,3.66E-07,70.62296203,0
11.3,all,4 yr.,mnwk,no,5,All,LPM,age_grp20-24,2.04E-05,2.18E-07,93.44077145,0
11.4,all,4 yr.,mnwk,no,5,All,LPM,age_grp25-34,9.51E-06,1.35E-07,70.5538089,0
11.5,all,4 yr.,mnwk,no,5,All,LPM,age_grp35-44,4.31E-06,1.21E-07,35.58943636,2.04E-277
11.6,all,4 yr.,mnwk,no,5,All,LPM,age_grp45-54,2.49E-06,1.15E-07,21.71543028,1.47E-104
11.7,all,4 yr.,mnwk,no,5,All,LPM,age_grp55-64,1.55E-06,1.13E-07,13.67290395,1.47E-42
11.8,all,4 yr.,mnwk,no,5,All,LPM,age_grp65-199,1.04E-06,1.10E-07,9.445689683,3.53E-21
11.9,all,4 yr.,mnwk,no,5,All,LPM,curr_pts_grp1-3,1.22E-05,1.19E-07,102.0721958,0
11.1,all,4 yr.,mnwk,no,5,All,LPM,curr_pts_grp4-6,3.02E-05,3.18E-07,94.86506774,0
11.11,all,4 yr.,mnwk,no,5,All,LPM,curr_pts_grp7-9,5.06E-05,6.74E-07,75.05372176,0
11.12,all,4 yr.,mnwk,no,5,All,LPM,curr_pts_grp10-150,9.94E-05,1.14E-06,87.20201392,0
11.13,all,4 yr.,mnwk,no,5,All,LPM,month02,1.01E-06,1.27E-07,7.981212074,1.45E-15
11.14,all,4 yr.,mnwk,no,5,All,LPM,month03,1.59E-06,1.26E-07,12.58417885,2.58E-36
11.15,all,4 yr.,mnwk,no,5,All,LPM,month04,2.75E-06,1.33E-07,20.63671856,1.28E-94
11.16,all,4 yr.,mnwk,no,5,All,LPM,month05,3.05E-06,1.33E-07,22.91873116,3.02E-116
11.17,all,4 yr.,mnwk,no,5,All,LPM,month06,3.69E-06,1.38E-07,26.83681498,1.20E-158
11.18,all,4 yr.,mnwk,no,5,All,LPM,month07,4.30E-06,1.39E-07,30.96996544,1.37E-210
11.19,all,4 yr.,mnwk,no,5,All,LPM,month08,3.43E-06,1.35E-07,25.39137567,3.14E-142
11.2,all,4 yr.,mnwk,no,5,All,LPM,month09,5.22E-06,1.44E-07,36.20515594,5.05E-287
11.21,all,4 yr.,mnwk,no,5,All,LPM,month10,4.59E-06,1.40E-07,32.85572623,9.44E-237
11.22,all,4 yr.,mnwk,no,5,All,LPM,month11,3.46E-06,1.36E-07,25.38574665,3.62E-142
11.23,all,4 yr.,mnwk,no,5,All,LPM,month12,-1.87E-06,1.08E-07,-17.22167302,1.83E-66
11.24,all,4 yr.,mnwk,no,5,All,LPM,weekdayMonday,-1.60E-06,1.12E-07,-14.22924648,6.03E-46
11.25,all,4 yr.,mnwk,no,5,All,LPM,weekdayTuesday,-2.01E-06,1.11E-07,-18.18296824,7.04E-74
11.26,all,4 yr.,mnwk,no,5,All,LPM,weekdayWednesday,-1.68E-06,1.12E-07,-15.02511929,5.03E-51
11.27,all,4 yr.,mnwk,no,5,All,LPM,weekdayThursday,-1.91E-06,1.11E-07,-17.18926452,3.20E-66
11.28,all,4 yr.,mnwk,no,5,All,LPM,weekdayFriday,-7.93E-07,1.15E-07,-6.895892944,5.35E-12
11.29,all,4 yr.,mnwk,no,5,All,LPM,weekdaySaturday,-1.60E-07,1.17E-07,-1.369712669,0.170776612
12,all,4 yr.,mnwk,with,5,All,LPM,(Intercept),-2.58E-06,2.13E-07,-12.07681956,1.40E-33
12.1,all,4 yr.,mnwk,with,5,All,LPM,policyTRUE,-4.21E-07,2.10E-07,-2.007563097,0.044689739
12.2,all,4 yr.,mnwk,with,5,All,LPM,age_grp16-19,3.27E-05,5.95E-07,54.86969283,0
12.3,all,4 yr.,mnwk,with,5,All,LPM,age_grp20-24,2.81E-05,3.62E-07,77.59993307,0
12.4,all,4 yr.,mnwk,with,5,All,LPM,age_grp25-34,1.39E-05,2.29E-07,60.46377686,0
12.5,all,4 yr.,mnwk,with,5,All,LPM,age_grp35-44,6.80E-06,2.05E-07,33.08355482,5.12E-240
12.6,all,4 yr.,mnwk,with,5,All,LPM,age_grp45-54,4.14E-06,1.96E-07,21.139695,3.43E-99
12.7,all,4 yr.,mnwk,with,5,All,LPM,age_grp55-64,2.40E-06,1.93E-07,12.39732764,2.70E-35
12.8,all,4 yr.,mnwk,with,5,All,LPM,age_grp65-199,1.23E-06,1.88E-07,6.555314785,5.55E-11
12.9,all,4 yr.,mnwk,with,5,All,LPM,curr_pts_grp1-3,1.22E-05,1.19E-07,102.0051818,0
12.1,all,4 yr.,mnwk,with,5,All,LPM,curr_pts_grp4-6,3.02E-05,3.18E-07,94.91830065,0
12.11,all,4 yr.,mnwk,with,5,All,LPM,curr_pts_grp7-9,5.06E-05,6.74E-07,75.08905498,0
12.12,all,4 yr.,mnwk,with,5,All,LPM,curr_pts_grp10-150,9.96E-05,1.14E-06,87.4023673,0
12.13,all,4 yr.,mnwk,with,5,All,LPM,month02,1.01E-06,1.27E-07,7.986587092,1.39E-15
12.14,all,4 yr.,mnwk,with,5,All,LPM,month03,1.59E-06,1.26E-07,12.59105811,2.36E-36
12.15,all,4 yr.,mnwk,with,5,All,LPM,month04,2.75E-06,1.33E-07,20.60802268,2.33E-94
12.16,all,4 yr.,mnwk,with,5,All,LPM,month05,3.05E-06,1.33E-07,22.89038043,5.79E-116
12.17,all,4 yr.,mnwk,with,5,All,LPM,month06,3.69E-06,1.38E-07,26.81023421,2.46E-158
12.18,all,4 yr.,mnwk,with,5,All,LPM,month07,4.29E-06,1.39E-07,30.94680546,2.81E-210
12.19,all,4 yr.,mnwk,with,5,All,LPM,month08,3.42E-06,1.35E-07,25.37093927,5.28E-142
12.2,all,4 yr.,mnwk,with,5,All,LPM,month09,5.22E-06,1.44E-07,36.1901983,8.68E-287
12.21,all,4 yr.,mnwk,with,5,All,LPM,month10,4.59E-06,1.40E-07,32.84393957,1.39E-236
12.22,all,4 yr.,mnwk,with,5,All,LPM,month11,3.46E-06,1.36E-07,25.37772997,4.44E-142
12.23,all,4 yr.,mnwk,with,5,All,LPM,month12,-1.87E-06,1.08E-07,-17.22655566,1.68E-66
12.24,all,4 yr.,mnwk,with,5,All,LPM,weekdayMonday,-1.60E-06,1.12E-07,-14.22922165,6.03E-46
12.25,all,4 yr.,mnwk,with,5,All,LPM,weekdayTuesday,-2.01E-06,1.11E-07,-18.18317421,7.02E-74
12.26,all,4 yr.,mnwk,with,5,All,LPM,weekdayWednesday,-1.68E-06,1.12E-07,-15.0250709,5.03E-51
12.27,all,4 yr.,mnwk,with,5,All,LPM,weekdayThursday,-1.91E-06,1.11E-07,-17.1886906,3.23E-66
12.28,all,4 yr.,mnwk,with,5,All,LPM,weekdayFriday,-7.93E-07,1.15E-07,-6.895329655,5.37E-12
12.29,all,4 yr.,mnwk,with,5,All,LPM,weekdaySaturday,-1.60E-07,1.17E-07,-1.369915804,0.170713186
12.3,all,4 yr.,mnwk,with,5,All,LPM,policyTRUE:age_grp16-19,-1.32E-05,7.48E-07,-17.59126525,2.87E-69
12.31,all,4 yr.,mnwk,with,5,All,LPM,policyTRUE:age_grp20-24,-1.53E-05,4.54E-07,-33.7697187,5.49E-250
12.32,all,4 yr.,mnwk,with,5,All,LPM,policyTRUE:age_grp25-34,-8.70E-06,2.76E-07,-31.49240674,1.10E-217
12.33,all,4 yr.,mnwk,with,5,All,LPM,policyTRUE:age_grp35-44,-5.01E-06,2.44E-07,-20.57438349,4.66E-94
12.34,all,4 yr.,mnwk,with,5,All,LPM,policyTRUE:age_grp45-54,-3.39E-06,2.30E-07,-14.78492633,1.83E-49
12.35,all,4 yr.,mnwk,with,5,All,LPM,policyTRUE:age_grp55-64,-1.89E-06,2.26E-07,-8.366958997,5.91E-17
12.36,all,4 yr.,mnwk,with,5,All,LPM,policyTRUE:age_grp65-199,-7.13E-07,2.19E-07,-3.254648014,0.00113533
13,all,4 yr.,mnwk,no,7,All,LPM,(Intercept),2.23E-07,7.09E-08,3.140988593,0.001683786
13.1,all,4 yr.,mnwk,no,7,All,LPM,policyTRUE,-1.01E-06,2.40E-08,-42.02816124,0
13.2,all,4 yr.,mnwk,no,7,All,LPM,age_grp16-19,7.25E-06,1.87E-07,38.71581676,0
13.3,all,4 yr.,mnwk,no,7,All,LPM,age_grp20-24,4.56E-06,1.02E-07,44.47310487,0
13.4,all,4 yr.,mnwk,no,7,All,LPM,age_grp25-34,1.46E-06,6.25E-08,23.30159141,4.27E-120
13.5,all,4 yr.,mnwk,no,7,All,LPM,age_grp35-44,2.47E-07,5.64E-08,4.381368452,1.18E-05
13.6,all,4 yr.,mnwk,no,7,All,LPM,age_grp45-54,-2.48E-09,5.43E-08,-0.045621662,0.963611803
13.7,all,4 yr.,mnwk,no,7,All,LPM,age_grp55-64,-5.51E-08,5.36E-08,-1.026621699,0.304598632
13.8,all,4 yr.,mnwk,no,7,All,LPM,age_grp65-199,1.50E-08,5.31E-08,0.282985152,0.777188219
13.9,all,4 yr.,mnwk,no,7,All,LPM,curr_pts_grp1-3,1.64E-06,4.47E-08,36.71322312,4.49E-295
13.1,all,4 yr.,mnwk,no,7,All,LPM,curr_pts_grp4-6,4.77E-06,1.27E-07,37.64117026,4.56303193422897e-310
13.11,all,4 yr.,mnwk,no,7,All,LPM,curr_pts_grp7-9,9.12E-06,2.86E-07,31.90773045,2.09E-223
13.12,all,4 yr.,mnwk,no,7,All,LPM,curr_pts_grp10-150,2.53E-05,5.69E-07,44.49047989,0
13.13,all,4 yr.,mnwk,no,7,All,LPM,month02,4.89E-08,4.75E-08,1.030096727,0.302964602
13.14,all,4 yr.,mnwk,no,7,All,LPM,month03,2.49E-07,4.89E-08,5.091941649,3.54E-07
13.15,all,4 yr.,mnwk,no,7,All,LPM,month04,5.29E-07,5.27E-08,10.03171193,1.11E-23
13.16,all,4 yr.,mnwk,no,7,All,LPM,month05,6.32E-07,5.33E-08,11.84463954,2.29E-32
13.17,all,4 yr.,mnwk,no,7,All,LPM,month06,8.72E-07,5.67E-08,15.38106619,2.19E-53
13.18,all,4 yr.,mnwk,no,7,All,LPM,month07,7.78E-07,5.50E-08,14.14896769,1.90E-45
13.19,all,4 yr.,mnwk,no,7,All,LPM,month08,7.01E-07,5.42E-08,12.93581247,2.83E-38
13.2,all,4 yr.,mnwk,no,7,All,LPM,month09,1.00E-06,5.81E-08,17.2364933,1.41E-66
13.21,all,4 yr.,mnwk,no,7,All,LPM,month10,7.00E-07,5.40E-08,12.95765652,2.13E-38
13.22,all,4 yr.,mnwk,no,7,All,LPM,month11,5.02E-07,5.24E-08,9.573499098,1.03E-21
13.23,all,4 yr.,mnwk,no,7,All,LPM,month12,-3.20E-07,4.12E-08,-7.754383287,8.88E-15
13.24,all,4 yr.,mnwk,no,7,All,LPM,weekdayMonday,-5.51E-07,4.56E-08,-12.09219838,1.16E-33
13.25,all,4 yr.,mnwk,no,7,All,LPM,weekdayTuesday,-5.30E-07,4.57E-08,-11.6097647,3.68E-31
13.26,all,4 yr.,mnwk,no,7,All,LPM,weekdayWednesday,-6.53E-07,4.47E-08,-14.60399529,2.65E-48
13.27,all,4 yr.,mnwk,no,7,All,LPM,weekdayThursday,-6.18E-07,4.51E-08,-13.71277513,8.51E-43
13.28,all,4 yr.,mnwk,no,7,All,LPM,weekdayFriday,-3.31E-07,4.73E-08,-6.998596492,2.59E-12
13.29,all,4 yr.,mnwk,no,7,All,LPM,weekdaySaturday,-1.65E-08,4.96E-08,-0.332194577,0.739742338
14,all,4 yr.,mnwk,with,7,All,LPM,(Intercept),-2.09E-07,1.14E-07,-1.833834705,0.066678534
14.1,all,4 yr.,mnwk,with,7,All,LPM,policyTRUE,-1.38E-07,1.05E-07,-1.316704239,0.187937782
14.2,all,4 yr.,mnwk,with,7,All,LPM,age_grp16-19,9.83E-06,3.20E-07,30.72442727,2.69E-207
14.3,all,4 yr.,mnwk,with,7,All,LPM,age_grp20-24,6.31E-06,1.80E-07,35.08906122,9.90E-270
14.4,all,4 yr.,mnwk,with,7,All,LPM,age_grp25-34,2.33E-06,1.20E-07,19.49179704,1.29E-84
14.5,all,4 yr.,mnwk,with,7,All,LPM,age_grp35-44,5.43E-07,1.09E-07,4.956596501,7.17E-07
14.6,all,4 yr.,mnwk,with,7,All,LPM,age_grp45-54,1.17E-07,1.07E-07,1.09453015,0.273722532
14.7,all,4 yr.,mnwk,with,7,All,LPM,age_grp55-64,-5.24E-08,1.06E-07,-0.495690691,0.620112656
14.8,all,4 yr.,mnwk,with,7,All,LPM,age_grp65-199,-1.50E-08,1.05E-07,-0.142123241,0.886982661
14.9,all,4 yr.,mnwk,with,7,All,LPM,curr_pts_grp1-3,1.64E-06,4.46E-08,36.65751946,3.47E-294
14.1,all,4 yr.,mnwk,with,7,All,LPM,curr_pts_grp4-6,4.78E-06,1.27E-07,37.6556172,2.64772340519335e-310
14.11,all,4 yr.,mnwk,with,7,All,LPM,curr_pts_grp7-9,9.12E-06,2.86E-07,31.91297701,1.76E-223
14.12,all,4 yr.,mnwk,with,7,All,LPM,curr_pts_grp10-150,2.54E-05,5.70E-07,44.59552089,0
14.13,all,4 yr.,mnwk,with,7,All,LPM,month02,4.90E-08,4.75E-08,1.032158351,0.301997942
14.14,all,4 yr.,mnwk,with,7,All,LPM,month03,2.49E-07,4.89E-08,5.094455476,3.50E-07
14.15,all,4 yr.,mnwk,with,7,All,LPM,month04,5.28E-07,5.27E-08,10.01575712,1.30E-23
14.16,all,4 yr.,mnwk,with,7,All,LPM,month05,6.31E-07,5.33E-08,11.82977827,2.74E-32
14.17,all,4 yr.,mnwk,with,7,All,LPM,month06,8.71E-07,5.67E-08,15.36790823,2.69E-53
14.18,all,4 yr.,mnwk,with,7,All,LPM,month07,7.77E-07,5.50E-08,14.13729593,2.24E-45
14.19,all,4 yr.,mnwk,with,7,All,LPM,month08,7.00E-07,5.42E-08,12.92584979,3.22E-38
14.2,all,4 yr.,mnwk,with,7,All,LPM,month09,1.00E-06,5.81E-08,17.22925425,1.60E-66
14.21,all,4 yr.,mnwk,with,7,All,LPM,month10,7.00E-07,5.40E-08,12.95180824,2.29E-38
14.22,all,4 yr.,mnwk,with,7,All,LPM,month11,5.02E-07,5.24E-08,9.569595265,1.07E-21
14.23,all,4 yr.,mnwk,with,7,All,LPM,month12,-3.20E-07,4.12E-08,-7.756750189,8.71E-15
14.24,all,4 yr.,mnwk,with,7,All,LPM,weekdayMonday,-5.51E-07,4.56E-08,-12.09217188,1.16E-33
14.25,all,4 yr.,mnwk,with,7,All,LPM,weekdayTuesday,-5.30E-07,4.57E-08,-11.60983129,3.67E-31
14.26,all,4 yr.,mnwk,with,7,All,LPM,weekdayWednesday,-6.53E-07,4.47E-08,-14.60392175,2.65E-48
14.27,all,4 yr.,mnwk,with,7,All,LPM,weekdayThursday,-6.18E-07,4.51E-08,-13.71261376,8.53E-43
14.28,all,4 yr.,mnwk,with,7,All,LPM,weekdayFriday,-3.31E-07,4.73E-08,-6.998440523,2.59E-12
14.29,all,4 yr.,mnwk,with,7,All,LPM,weekdaySaturday,-1.65E-08,4.96E-08,-0.33229339,0.739667731
14.3,all,4 yr.,mnwk,with,7,All,LPM,policyTRUE:age_grp16-19,-4.91E-06,3.86E-07,-12.72888572,4.09E-37
14.31,all,4 yr.,mnwk,with,7,All,LPM,policyTRUE:age_grp20-24,-3.49E-06,2.15E-07,-16.22992461,3.10E-59
