"","past_pts","window","seasonality","age_int","pts_target","sex","reg_type","Variable","Estimate","Std_Error","z_stat","p_value","mfx"
"75.22","all","4 yr.","mnwk","no","5","Male","Logit","month11",0.459049452708642,0.0201907741296082,22.7356043786098,1.99211827997343e-114,NA
"75.23","all","4 yr.","mnwk","no","5","Male","Logit","month12",-0.3908192282417,0.0246790126014395,-15.8360966280679,1.75374794390272e-56,NA
"75.24","all","4 yr.","mnwk","no","5","Male","Logit","weekdayMonday",-0.200742272796134,0.0141390992002149,-14.1976705837867,9.47085441659749e-46,NA
"75.25","all","4 yr.","mnwk","no","5","Male","Logit","weekdayTuesday",-0.242855110278627,0.0143154128296545,-16.964590065859,1.50143801272738e-64,NA
"75.26","all","4 yr.","mnwk","no","5","Male","Logit","weekdayWednesday",-0.201403745525134,0.0141541371349037,-14.2293199228993,6.02649873781318e-46,NA
"75.27","all","4 yr.","mnwk","no","5","Male","Logit","weekdayThursday",-0.224563886749949,0.0142517731475384,-15.756908591317,6.15720433220083e-56,NA
"75.28","all","4 yr.","mnwk","no","5","Male","Logit","weekdayFriday",-0.0766118552769337,0.0136978084535432,-5.59300091958261,2.23178108331671e-08,NA
"75.29","all","4 yr.","mnwk","no","5","Male","Logit","weekdaySaturday",-0.0051296637447434,0.0134387437752489,-0.381707087398382,0.702678642464247,NA
"76","all","4 yr.","mnwk","with","5","Male","Logit","(Intercept)",-15.1936867843496,0.576895298270204,-26.3369918768747,7.23366853104278e-153,NA
"76.1","all","4 yr.","mnwk","with","5","Male","Logit","policyTRUE",-1.08373083629329,1.11968582043815,-0.967888327700011,0.333100144345858,-0.0268323263082547
"76.2","all","4 yr.","mnwk","with","5","Male","Logit","age_grp16-19",4.36079158174018,0.576848954932529,7.55967666137186,4.04072547770835e-14,NA
"76.3","all","4 yr.","mnwk","with","5","Male","Logit","age_grp20-24",4.20499242578397,0.576721986080972,7.29119493841108,3.0721786215186e-13,NA
"76.4","all","4 yr.","mnwk","with","5","Male","Logit","age_grp25-34",3.7583220385933,0.576696588257767,6.51698330650334,7.17354057579072e-11,NA
"76.5","all","4 yr.","mnwk","with","5","Male","Logit","age_grp35-44",3.22529776252086,0.576737361810452,5.59231632297281,2.24060132481603e-08,NA
"76.6","all","4 yr.","mnwk","with","5","Male","Logit","age_grp45-54",2.86873002731514,0.576786837791942,4.97363989493454,6.57073167431658e-07,NA
"76.7","all","4 yr.","mnwk","with","5","Male","Logit","age_grp55-64",2.41736904989758,0.576996119847599,4.18957592043439,2.79476267210869e-05,NA
"76.8","all","4 yr.","mnwk","with","5","Male","Logit","age_grp65-199",1.67018658891141,0.577714096299101,2.89102620069478,0.00383986105950674,NA
"76.9","all","4 yr.","mnwk","with","5","Male","Logit","curr_pts_grp1-3",1.18611690631995,0.00992892329151733,119.460778525029,0,NA
"76.10","all","4 yr.","mnwk","with","5","Male","Logit","curr_pts_grp4-6",1.71490054278487,0.0115387562338372,148.620917890262,0,NA
"76.11","all","4 yr.","mnwk","with","5","Male","Logit","curr_pts_grp7-9",2.02435395697294,0.0141326628421873,143.239386630667,0,NA
"76.12","all","4 yr.","mnwk","with","5","Male","Logit","curr_pts_grp10-150",2.48884944247252,0.0130363268619942,190.916465107088,0,NA
"76.13","all","4 yr.","mnwk","with","5","Male","Logit","month02",0.153024047913727,0.0218130427776496,7.01525456460024,2.29530657434153e-12,NA
"76.14","all","4 yr.","mnwk","with","5","Male","Logit","month03",0.235953868687677,0.0209402413367177,11.2679631955313,1.88888891766357e-29,NA
"76.15","all","4 yr.","mnwk","with","5","Male","Logit","month04",0.380791254649345,0.0206541315871765,18.4365657322415,6.6855006784939e-76,NA
"76.16","all","4 yr.","mnwk","with","5","Male","Logit","month05",0.416004882205395,0.0203692657472362,20.423165339764,1.04095948684731e-92,NA
"76.17","all","4 yr.","mnwk","with","5","Male","Logit","month06",0.498217601500375,0.0201427909351416,24.7342884660125,4.57618109728372e-135,NA
"76.18","all","4 yr.","mnwk","with","5","Male","Logit","month07",0.562283705723169,0.0197642274071635,28.4495666913531,4.93359575269739e-178,NA
"76.19","all","4 yr.","mnwk","with","5","Male","Logit","month08",0.471539756068538,0.020088407144088,23.4732277520227,7.65770378065427e-122,NA
"76.20","all","4 yr.","mnwk","with","5","Male","Logit","month09",0.641486123269263,0.0195469086038933,32.8177788247035,3.2840924424946e-236,NA
"76.21","all","4 yr.","mnwk","with","5","Male","Logit","month10",0.582268154845109,0.0196371914499939,29.651294907821,3.26365182435107e-193,NA
"76.22","all","4 yr.","mnwk","with","5","Male","Logit","month11",0.459018681869175,0.0201907623874618,22.7340935949115,2.06186759536905e-114,NA
"76.23","all","4 yr.","mnwk","with","5","Male","Logit","month12",-0.390828037997433,0.0246789979010534,-15.8364630348605,1.74356122610813e-56,NA
"76.24","all","4 yr.","mnwk","with","5","Male","Logit","weekdayMonday",-0.200740922911376,0.0141390909833959,-14.1975833628282,9.48264742119851e-46,NA
"76.25","all","4 yr.","mnwk","with","5","Male","Logit","weekdayTuesday",-0.242850520725101,0.0143154048909052,-16.9642788713149,1.50941292236526e-64,NA
"76.26","all","4 yr.","mnwk","with","5","Male","Logit","weekdayWednesday",-0.201398861458908,0.0141541289089419,-14.2289831295569,6.05559068872771e-46,NA
"76.27","all","4 yr.","mnwk","with","5","Male","Logit","weekdayThursday",-0.224559216538258,0.0142517645932453,-15.756590355463,6.18828031995107e-56,NA
"76.28","all","4 yr.","mnwk","with","5","Male","Logit","weekdayFriday",-0.0766080073288789,0.0136978011140494,-5.59272299919033,2.23535769707558e-08,NA
"76.29","all","4 yr.","mnwk","with","5","Male","Logit","weekdaySaturday",-0.00513057968768105,0.0134387359839777,-0.381775465623997,0.702627918428249,NA
"76.30","all","4 yr.","mnwk","with","5","Male","Logit","policyTRUE:age_grp16-19",0.627664053837613,1.11994223256197,0.56044324036408,0.575177144707231,-1.89135215960984
"76.31","all","4 yr.","mnwk","with","5","Male","Logit","policyTRUE:age_grp20-24",0.477108662792185,1.11980539841095,0.426063906701308,0.670061279515896,-2.17176450278329
"76.32","all","4 yr.","mnwk","with","5","Male","Logit","policyTRUE:age_grp25-34",0.406413217723615,1.11978284672687,0.362939313556697,0.716650218246645,-1.20314225007449
"76.33","all","4 yr.","mnwk","with","5","Male","Logit","policyTRUE:age_grp35-44",0.402759060394645,1.11985019540103,0.359654409177839,0.719105589783208,-0.617822053781461
"76.34","all","4 yr.","mnwk","with","5","Male","Logit","policyTRUE:age_grp45-54",0.343365305366767,1.11992401476629,0.306596966257948,0.759150163078845,-0.414318212508633
"76.35","all","4 yr.","mnwk","with","5","Male","Logit","policyTRUE:age_grp55-64",0.375813094691838,1.12021349678226,0.335483455405007,0.737260423010355,-0.226423280067767
"76.36","all","4 yr.","mnwk","with","5","Male","Logit","policyTRUE:age_grp65-199",0.384599879886006,1.12120001755187,0.343025217503811,0.731579489028633,-0.0784579315708215
"77","all","4 yr.","mnwk","no","7","Male","Logit","(Intercept)",-16.6127642641126,0.98504849972165,-16.8649201220112,8.15122340724253e-64,NA
"77.1","all","4 yr.","mnwk","no","7","Male","Logit","policyTRUE",-0.739166523233189,0.0192952643435785,-38.3081832967572,0,-0.140294167173533
"77.2","all","4 yr.","mnwk","no","7","Male","Logit","age_grp16-19",4.64294297030264,0.98439044280202,4.71656648462243,2.39858011374955e-06,NA
"77.3","all","4 yr.","mnwk","no","7","Male","Logit","age_grp20-24",4.23176592065254,0.984276272123504,4.29936801333514,1.71285846419657e-05,NA
"77.4","all","4 yr.","mnwk","no","7","Male","Logit","age_grp25-34",3.52958471406954,0.984256686870942,3.58604087851358,0.00033573635269448,NA
"77.5","all","4 yr.","mnwk","no","7","Male","Logit","age_grp35-44",2.63042641408413,0.984448398185283,2.67197998283406,0.00754051463795444,NA
"77.6","all","4 yr.","mnwk","no","7","Male","Logit","age_grp45-54",1.92844864107665,0.984794042082781,1.95822533308396,0.0502035777773648,NA
"77.7","all","4 yr.","mnwk","no","7","Male","Logit","age_grp55-64",1.17386864737153,0.986244404162113,1.19024112321207,0.233951634334668,NA
"77.8","all","4 yr.","mnwk","no","7","Male","Logit","age_grp65-199",0.12362957290316,0.992520312941893,0.124561252088347,0.900870905770636,NA
"77.9","all","4 yr.","mnwk","no","7","Male","Logit","curr_pts_grp1-3",1.10355233617851,0.0251166780079117,43.9370340230063,0,NA
"77.10","all","4 yr.","mnwk","no","7","Male","Logit","curr_pts_grp4-6",1.66412529735475,0.0283365179374225,58.7272332129784,0,NA
"77.11","all","4 yr.","mnwk","no","7","Male","Logit","curr_pts_grp7-9",2.05697611605588,0.0329567712530705,62.4143700322049,0,NA
"77.12","all","4 yr.","mnwk","no","7","Male","Logit","curr_pts_grp10-150",2.7658166131414,0.0277118873600547,99.8061437391735,0,NA
"77.13","all","4 yr.","mnwk","no","7","Male","Logit","month02",0.0354174774204021,0.0555306353675851,0.637800687601647,0.523603431922963,NA
"77.14","all","4 yr.","mnwk","no","7","Male","Logit","month03",0.246325199412804,0.0516399665033075,4.77004955835954,1.84180600663832e-06,NA
"77.15","all","4 yr.","mnwk","no","7","Male","Logit","month04",0.470690180325198,0.0502101028694638,9.37441179017095,6.95625493724211e-21,NA
"77.16","all","4 yr.","mnwk","no","7","Male","Logit","month05",0.55442912624736,0.0491398689383863,11.2826740938713,1.59812933215288e-29,NA
"77.17","all","4 yr.","mnwk","no","7","Male","Logit","month06",0.705155473859867,0.0480154091482317,14.6860244735796,7.92276688521984e-49,NA
"77.18","all","4 yr.","mnwk","no","7","Male","Logit","month07",0.638263001099438,0.0482737290134419,13.2217463648129,6.57201323378838e-40,NA
"77.19","all","4 yr.","mnwk","no","7","Male","Logit","month08",0.608702912354432,0.0484945996909743,12.551973131716,3.87726480261719e-36,NA
"77.20","all","4 yr.","mnwk","no","7","Male","Logit","month09",0.766479251062934,0.0473253404668479,16.1959585182459,5.38520084330981e-59,NA
"77.21","all","4 yr.","mnwk","no","7","Male","Logit","month10",0.59103271208024,0.0485296571098846,12.1787943142062,4.0319819556444e-34,NA
"77.22","all","4 yr.","mnwk","no","7","Male","Logit","month11",0.445161000349485,0.0500837409778929,8.88833365195265,6.20321688184189e-19,NA
"77.23","all","4 yr.","mnwk","no","7","Male","Logit","month12",-0.478806896262728,0.0625793212789985,-7.65119989282169,1.99112541057639e-14,NA
"77.24","all","4 yr.","mnwk","no","7","Male","Logit","weekdayMonday",-0.392089486758493,0.0337935086842185,-11.6025089440209,4.00171493629131e-31,NA
"77.25","all","4 yr.","mnwk","no","7","Male","Logit","weekdayTuesday",-0.359497811695888,0.0334887488803492,-10.7348833179862,6.98070991021095e-27,NA
"77.26","all","4 yr.","mnwk","no","7","Male","Logit","weekdayWednesday",-0.471471836037774,0.0346501665241162,-13.6066254027851,3.65745680610204e-42,NA
"77.27","all","4 yr.","mnwk","no","7","Male","Logit","weekdayThursday",-0.437600140469885,0.0343050931237317,-12.7561274616439,2.88174940702883e-37,NA
"77.28","all","4 yr.","mnwk","no","7","Male","Logit","weekdayFriday",-0.199832008443942,0.0320222861409929,-6.24040418488826,4.36441669456033e-10,NA
"77.29","all","4 yr.","mnwk","no","7","Male","Logit","weekdaySaturday",0.00296377472375843,0.0303345082791662,0.0977030745474108,0.922168074104649,NA
"78","all","4 yr.","mnwk","with","7","Male","Logit","(Intercept)",-16.2270628498756,1.00092529730352,-16.2120618727402,4.14428106611067e-59,NA
"78.1","all","4 yr.","mnwk","with","7","Male","Logit","policyTRUE",-7.20595945675271,22.4241684871109,-0.321347900186114,0.747946760560982,-0.0137877728602088
"78.2","all","4 yr.","mnwk","with","7","Male","Logit","age_grp16-19",4.21704792452666,1.00046173220101,4.21510167635217,2.49665682021996e-05,NA
"78.3","all","4 yr.","mnwk","with","7","Male","Logit","age_grp20-24",3.82057794663501,1.00025895605075,3.81958884099324,0.000133674308096005,NA
"78.4","all","4 yr.","mnwk","with","7","Male","Logit","age_grp25-34",3.18256092939658,1.00023009072177,3.1818288201068,0.00146348289051237,NA
"78.5","all","4 yr.","mnwk","with","7","Male","Logit","age_grp35-44",2.25030284967796,1.0005222127124,2.24912832627415,0.0245043328413076,NA
"78.6","all","4 yr.","mnwk","with","7","Male","Logit","age_grp45-54",1.54994093183422,1.00105906783014,1.54830117586749,0.121549801489016,NA
"78.7","all","4 yr.","mnwk","with","7","Male","Logit","age_grp55-64",0.751001515825096,1.00342311173846,0.748439523705967,0.454195090206554,NA
"78.8","all","4 yr.","mnwk","with","7","Male","Logit","age_grp65-199",-0.0145876715232889,1.0101527555264,-0.0144410550221061,0.988478105628007,NA
"78.9","all","4 yr.","mnwk","with","7","Male","Logit","curr_pts_grp1-3",1.10433706535846,0.0251196472066086,43.9630802246269,0,NA
"78.10","all","4 yr.","mnwk","with","7","Male","Logit","curr_pts_grp4-6",1.66527206892723,0.0283415395315867,58.7572904101164,0,NA
"78.11","all","4 yr.","mnwk","with","7","Male","Logit","curr_pts_grp7-9",2.05858732641858,0.0329628652391527,62.4517107806948,0,NA
"78.12","all","4 yr.","mnwk","with","7","Male","Logit","curr_pts_grp10-150",2.76564476701027,0.0277219882612938,99.7635790385116,0,NA
"78.13","all","4 yr.","mnwk","with","7","Male","Logit","month02",0.0354075078685553,0.0555307245419986,0.637620131208194,0.523720987888366,NA
"78.14","all","4 yr.","mnwk","with","7","Male","Logit","month03",0.24628349487928,0.051640058920126,4.76923342129058,1.84928282147074e-06,NA
"78.15","all","4 yr.","mnwk","with","7","Male","Logit","month04",0.470539850417553,0.0502101799873447,9.37140337947706,7.1574433781794e-21,NA
"78.16","all","4 yr.","mnwk","with","7","Male","Logit","month05",0.554268535174155,0.049139913635193,11.2793957939967,1.6588135182027e-29,NA
"78.17","all","4 yr.","mnwk","with","7","Male","Logit","month06",0.704988501081098,0.0480154715216762,14.6825279173367,8.34214896825137e-49,NA
"78.18","all","4 yr.","mnwk","with","7","Male","Logit","month07",0.638116780278035,0.0482738065690767,13.2186961342054,6.84400505200695e-40,NA
"78.19","all","4 yr.","mnwk","with","7","Male","Logit","month08",0.608588065600469,0.0484946519448355,12.5495913712869,3.99566629410537e-36,NA
"78.20","all","4 yr.","mnwk","with","7","Male","Logit","month09",0.766390790012069,0.0473254146348953,16.1940639279042,5.55364033570541e-59,NA
"78.21","all","4 yr.","mnwk","with","7","Male","Logit","month10",0.590979232234997,0.0485297291837191,12.1776742251688,4.08772890707176e-34,NA
"78.22","all","4 yr.","mnwk","with","7","Male","Logit","month11",0.445138183645975,0.0500838133702095,8.88786523413467,6.22941730769871e-19,NA
"78.23","all","4 yr.","mnwk","with","7","Male","Logit","month12",-0.478805724644831,0.0625794072119223,-7.65117066423108,1.99157811038373e-14,NA
"78.24","all","4 yr.","mnwk","with","7","Male","Logit","weekdayMonday",-0.392088307859832,0.0337935583667381,-11.6024570009695,4.00414503932126e-31,NA
"78.25","all","4 yr.","mnwk","with","7","Male","Logit","weekdayTuesday",-0.359494165046408,0.0334887987855513,-10.7347584291829,6.99015490667706e-27,NA
"78.26","all","4 yr.","mnwk","with","7","Male","Logit","weekdayWednesday",-0.471467822048028,0.0346502178051057,-13.6064894223712,3.66426642369805e-42,NA
"78.27","all","4 yr.","mnwk","with","7","Male","Logit","weekdayThursday",-0.437595953865299,0.0343051430240209,-12.7559868664267,2.8869537305063e-37,NA
"78.28","all","4 yr.","mnwk","with","7","Male","Logit","weekdayFriday",-0.199829174755909,0.0320223350970323,-6.24030615351435,4.36715290952064e-10,NA
"78.29","all","4 yr.","mnwk","with","7","Male","Logit","weekdaySaturday",0.00296282401790603,0.0303345530442884,0.0976715896746627,0.92219307582009,NA
"78.30","all","4 yr.","mnwk","with","7","Male","Logit","policyTRUE:age_grp16-19",6.57074136455704,22.4242159753506,0.293019892948757,0.769506946353947,-0.73521369462766
"78.31","all","4 yr.","mnwk","with","7","Male","Logit","policyTRUE:age_grp20-24",6.53740910331013,22.4241942121209,0.291533735458663,0.770643146646216,-0.54552397355151
"78.32","all","4 yr.","mnwk","with","7","Male","Logit","policyTRUE:age_grp25-34",6.35073660044691,22.4241966180292,0.283209102587911,0.777016551032587,-0.266850721259592
"78.33","all","4 yr.","mnwk","with","7","Male","Logit","policyTRUE:age_grp35-44",6.44903180558232,22.4242360413229,0.287592040758855,0.773659038158782,-0.0744791060341476
"78.34","all","4 yr.","mnwk","with","7","Male","Logit","policyTRUE:age_grp45-54",6.44528758102661,22.4243027741601,0.287424213182388,0.773787523562296,-0.0261727773011637
"78.35","all","4 yr.","mnwk","with","7","Male","Logit","policyTRUE:age_grp55-64",6.56649187901498,22.4245689476766,0.292825779364438,0.76965532244791,-0.000775002232758351
"78.36","all","4 yr.","mnwk","with","7","Male","Logit","policyTRUE:age_grp65-199",5.53738186533419,22.4266504180561,0.246910785253778,0.804977269283735,0.00276574269854034
"79","all","4 yr.","mnwk","no","9+","Male","Logit","(Intercept)",-12.5279625868678,0.127054056303654,-98.6034051280233,0,NA
"79.1","all","4 yr.","mnwk","no","9+","Male","Logit","policyTRUE",-0.250128542740795,0.0169906474724544,-14.7215427279219,4.68841246719038e-49,-0.0492868688337315
"79.2","all","4 yr.","mnwk","no","9+","Male","Logit","age_grp16-19",0.555292362277856,0.123684942684722,4.48957124630214,7.13666749240861e-06,NA
"79.3","all","4 yr.","mnwk","no","9+","Male","Logit","age_grp20-24",-0.00893778268436278,0.122953613360845,-0.0726923141179439,0.942050964814705,NA
"79.4","all","4 yr.","mnwk","no","9+","Male","Logit","age_grp25-34",-0.700127933321842,0.122730582179831,-5.7045922938423,1.1662189074203e-08,NA
"79.5","all","4 yr.","mnwk","no","9+","Male","Logit","age_grp35-44",-1.13088837662311,0.123300188122612,-9.17183009890086,4.65055563904619e-20,NA
"79.6","all","4 yr.","mnwk","no","9+","Male","Logit","age_grp45-54",-1.34216264289843,0.123639335193469,-10.8554663513698,1.87845467879215e-27,NA
"79.7","all","4 yr.","mnwk","no","9+","Male","Logit","age_grp55-64",-1.54228754869564,0.125258265408521,-12.3128605019843,7.72363502372766e-35,NA
"79.8","all","4 yr.","mnwk","no","9+","Male","Logit","age_grp65-199",-1.13916821148806,0.124739245832998,-9.13239617476276,6.69996257904921e-20,NA
